date,TICKER,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,COMNAM,SHRCD,EXCHCD,SICCD,PRC,VOL,RET,SHROUT,BIDLO,ASKHI,OPENPRC,vwretd,ewretd,sprtrn,TICKER_encoded,SHRCD_encoded,EXCHCD_encoded,SICCD_encoded,market_cap,RET_calc,RET_interp,TB3MS,T10Y2Y,BAA10Y,BM,ME,Size,Momentum,ShortTermReversal,LME,LTurnover,DollarVolume,spread,Volatility,Beta,BetaSquared,r2_1,r12_2,r12_7,r36_13,52_week_high,Rel_to_high,SUV,3_month_high,Rel_to_3month_high,1_month_high,Rel_to_1month_high,Idio_vol
2022-11-30,AXP,20.516,0.238,13.176,15.822,15.854,15.838,15.838,2.235,6.67,0.21,0.145,0.23,0.199,0.23,0.19,0.176,0.063,0.332,0.165,0.246,0.329,0.14,0.332,0.245,0.211,0.06,0.385,0.615,0.708,0.615,0.011,0.01,0.161,0.089,0.2785,0.21,3.48,0.131,0.28,0.206,0.827,0.622,0.088,0.895,35.253,1.601,0.886,0.864,7.771,19.154,24.896,0.426,1.094,1.2847499999999998,110.276,7.331,0.262,0.349,0.391,0.883,2.297,6.897,0.0,0.0,0.143,-0.051,4.919,0.529,0.0132,AMERICAN EXPRESS CO,11,1,6141,157.59,3914739.0,0.020528,747233.0,151.48309,157.59,153.84,0.029413,0.02056,0.030948,5.0,0.0,0.0,26.0,117756448.47,0.020528428959979417,0.020528,4.15,-0.6125,2.1745,0.238,117756448.47,18.58412905343774,-0.08201888504061317,-0.013228,110926738.85,0.035291211484128115,616923719.01,0.03951757818838256,0.0160722240215027,1.0691882544158686,1.1431635233808521,-0.013228,-0.08396799999999999,-0.042631,-0.283277,194.53999,0.8100648098110831,0.3365960399772911,194.53999,0.8100648098110831,194.53999,0.8100648098110831,0.011734439682831856
2022-12-31,AXP,19.235,0.238,13.176,14.834,14.864,14.849,14.849,2.096,6.253,0.21,0.145,0.23,0.199,0.23,0.19,0.176,0.063,0.332,0.165,0.246,0.329,0.14,0.332,0.245,0.211,0.06,0.385,0.615,0.708,0.615,0.011,0.01,0.161,0.089,0.2785,0.21,3.48,0.131,0.28,0.206,0.827,0.622,0.088,0.895,35.253,1.601,0.886,0.864,7.771,19.154,24.896,0.426,1.094,1.2847499999999998,110.276,7.331,0.262,0.349,0.391,0.883,2.297,6.897,0.0,0.0,0.143,-0.051,4.612,0.496,0.0141,AMERICAN EXPRESS CO,11,1,6141,147.75,2247443.0,0.002919,747233.0,145.73,147.92999,146.00999,-0.002451,0.003808,-0.002541,5.0,0.0,0.0,26.0,110403675.75,0.0029187481048909003,0.002919,4.25,-0.6723809523809524,1.9776190476190476,0.238,110403675.75,18.519653986089963,-0.059968119969944556,0.020528,117756448.47,0.019085519554986965,332059703.25,0.014983246440892502,0.01619164479275459,1.0712226377086436,1.147517939539464,0.020528,-0.060029,-0.041586000000000005,-0.288217,194.53999,0.7594839498038425,-1.2993647128021084,194.53999,0.7594839498038425,194.53999,0.7594839498038425,0.011734439682831856
2023-01-31,AXP,22.773,0.238,13.176,17.563,17.599,17.581,17.581,2.481,7.404,0.21,0.145,0.23,0.199,0.23,0.19,0.176,0.063,0.332,0.165,0.246,0.329,0.14,0.332,0.245,0.211,0.06,0.385,0.615,0.708,0.615,0.011,0.01,0.161,0.089,0.2785,0.21,3.48,0.131,0.28,0.206,0.827,0.622,0.088,0.895,35.253,1.601,0.886,0.864,7.771,19.154,24.896,0.426,1.094,1.2847499999999998,110.276,7.331,0.262,0.349,0.391,0.883,2.297,6.897,0.0,0.0,0.143,-0.051,5.46,0.587,0.011899999999999999,AMERICAN EXPRESS CO,11,1,6141,174.92999,5170928.0,0.013147,747233.0,171.895,175.31,172.91,0.01555,0.016344,0.014642,5.0,0.0,0.0,26.0,130713461.21767001,0.013147167844318464,0.013147,4.54,-0.6759999999999999,1.9705,0.238,130713461.21767001,18.688518166540206,-0.07169459161799507,0.002919,110403675.75,0.04683655652651583,904550383.3307201,0.019671375700234684,0.016644499850511703,1.072735273618012,1.150760967264311,0.002919,-0.072698,-0.044817,-0.247483,194.53999,0.8991981031766272,1.070542990046176,194.53999,0.8991981031766272,194.53999,0.8991981031766272,0.011734439682831856
2023-02-28,AXP,19.989,0.211,12.589,17.399,17.416,17.664,17.664,2.328,6.143,0.212,0.135,0.223,0.194,0.223,0.172,0.164,0.06,0.344,0.161,0.216,0.318,0.173,0.321,0.245,0.211,0.054,0.414,0.586,0.751,0.571,0.025,0.017,0.188,0.089,0.2785,0.197,3.617,0.22,0.28,0.172,0.827,0.622,0.104,0.912,39.049,1.516,0.892,0.863,7.74,10.913,14.231,0.426,1.094,1.2847499999999998,122.829,7.331,0.267,0.354,0.402,0.931,2.251,6.897,0.0,0.098,0.13,-0.065,5.603,0.476,0.012,AMERICAN EXPRESS CO,11,1,6141,173.99001,2301391.0,0.003982,744193.0,173.58,175.33501,174.00999,-0.002576,0.000582,-0.003036,5.0,0.0,0.0,26.0,129482147.51193,0.0039815926139641356,0.003982,4.65,-0.7868421052631579,1.8473684210526315,0.211,129482147.51193,18.679053572549975,-0.06350304984540955,0.013147,130713461.21767001,0.017606380999793274,400419043.10391,0.01005981370649545,0.016580657010346025,1.0645417009131686,1.133249032983102,0.013147,-0.063836,-0.066301,-0.21766800000000003,194.53999,0.8943662945597973,-1.334132722107756,194.53999,0.8943662945597973,194.53999,0.8943662945597973,0.011734439682831856
2023-03-31,AXP,18.95,0.211,12.589,16.495,16.512,16.746,16.746,2.207,5.824,0.212,0.135,0.223,0.194,0.223,0.172,0.164,0.06,0.344,0.161,0.216,0.318,0.173,0.321,0.245,0.211,0.054,0.414,0.586,0.751,0.571,0.025,0.017,0.188,0.089,0.2785,0.197,3.617,0.22,0.28,0.172,0.827,0.622,0.104,0.912,39.049,1.516,0.892,0.863,7.74,10.913,14.231,0.426,1.094,1.2847499999999998,122.829,7.331,0.267,0.354,0.402,0.931,2.251,6.897,0.0,0.098,0.13,-0.065,5.312,0.452,0.0126,AMERICAN EXPRESS CO,11,1,6141,164.95,3594349.0,0.015639,744193.0,161.75,165.08,163.67,0.014614,0.011948,0.014437,5.0,0.0,0.0,26.0,122754635.35,0.015639431069515375,0.015639,4.69,-0.6395652173913043,2.051304347826087,0.211,122754635.35,18.625698086451376,-0.045896483340075456,0.003982,129482147.51193,0.02775941756502633,592887867.55,0.02037756631888145,0.01720060905064579,1.0721424590396906,1.1494894524756747,0.003982,-0.045308999999999995,-0.072657,-0.18059,194.53999,0.8478976481904825,-0.01672025311506892,194.53999,0.8478976481904825,194.53999,0.8478976481904825,0.011734439682831856
2023-04-30,AXP,18.512,0.211,12.589,16.134,16.15,16.38,16.38,2.156,5.689,0.212,0.135,0.223,0.194,0.223,0.172,0.164,0.06,0.344,0.161,0.216,0.318,0.173,0.321,0.245,0.211,0.054,0.414,0.586,0.751,0.571,0.025,0.017,0.188,0.089,0.2785,0.197,3.617,0.22,0.28,0.172,0.827,0.622,0.104,0.912,39.049,1.516,0.892,0.863,7.74,10.913,14.231,0.426,1.094,1.2847499999999998,122.829,7.331,0.267,0.354,0.402,0.931,2.251,6.897,0.0,0.098,0.13,-0.065,5.189,0.442,0.0149,AMERICAN EXPRESS CO,11,1,6141,161.34,2380121.0,0.018239,743241.0,156.88,161.38,157.3,0.008072,0.010419,0.008253,5.0,0.0,0.0,26.0,119914502.94,0.01823919217418757,0.018239,4.92,-0.5559999999999999,2.0694736842105264,0.211,119914502.94,18.60228957131503,0.00934715088778515,0.015639,122754635.35,0.019389255592782796,384008722.14,0.028278765788977565,0.017632940061743888,1.0950248797839381,1.1990794873458281,0.015639,0.010279000000000003,-0.045936,-0.169873,194.53999,0.8293410521918914,-1.1393302685588607,194.53999,0.8293410521918914,194.53999,0.8293410521918914,0.011734439682831856
2023-05-31,AXP,19.06,0.212,12.355,16.38,16.414,16.673,16.673,1.988,7.006,0.236,0.122,0.209,0.181,0.209,0.152,0.149,0.059,0.307,0.162,0.216,0.304,0.134,0.307,0.245,0.211,0.056,0.381,0.619,0.678,0.619,0.03,0.027,0.182,0.089,0.2785,0.197,3.519,0.087,0.28,0.202,0.827,0.622,0.104,0.895,38.168,1.625,0.889,0.869,8.036,7.154,9.143,0.426,1.094,1.2847499999999998,86.455,7.331,0.268,0.362,0.396,0.923,2.423,6.897,0.0,0.098,0.13,-0.044,4.534,0.97,0.0151,AMERICAN EXPRESS CO,11,1,6141,158.56,5588546.0,0.003481,743241.0,156.2625,159.605,157.67,-0.005725,-0.005191,-0.006109,5.0,0.0,0.0,26.0,117848292.96000001,0.00348085586234137,0.003481,5.14,-0.5581818181818181,2.192727272727273,0.212,117848292.96000001,18.58490870238788,0.03250512464105171,0.018239,119914502.94,0.046604421174945496,886119853.76,0.02116393741046484,0.017064578327712392,1.088919907959399,1.185746565950306,0.018239,0.033117,-0.020808999999999998,-0.14398,194.53999,0.8150509311735855,1.1764611092792292,194.53999,0.8150509311735855,194.53999,0.8150509311735855,0.011734439682831856
2023-06-30,AXP,20.94,0.212,12.355,17.996,18.033,18.318,18.318,2.184,7.697,0.236,0.122,0.209,0.181,0.209,0.152,0.149,0.059,0.307,0.162,0.216,0.304,0.134,0.307,0.245,0.211,0.056,0.381,0.619,0.678,0.619,0.03,0.027,0.182,0.089,0.2785,0.197,3.519,0.087,0.28,0.202,0.827,0.622,0.104,0.895,38.168,1.625,0.889,0.869,8.036,7.154,9.143,0.426,1.094,1.2847499999999998,86.455,7.331,0.268,0.362,0.396,0.923,2.423,6.897,0.0,0.098,0.13,-0.044,4.981,1.065,0.0138,AMERICAN EXPRESS CO,11,1,6141,174.2,3371290.0,0.01232,743241.0,173.33,175.09,174.24001,0.011089,0.005604,0.012269,5.0,0.0,0.0,26.0,129472582.19999999,0.01231985123198509,0.012320,5.16,-0.8914285714285713,2.0061904761904765,0.212,129472582.19999999,18.678979696224605,0.03855649965811847,0.003481,117848292.96000001,0.02860703295162944,587278718.0,0.010102749555134556,0.017359907852350632,1.0911944298029794,1.1907052836330494,0.003481,0.038964,-0.015523999999999998,-0.15354,194.53999,0.8954457127298094,-0.21602137558874063,194.53999,0.8954457127298094,194.53999,0.8954457127298094,0.011734439682831856
2023-07-31,AXP,20.115,0.212,12.355,17.446,17.482,17.758,17.758,2.098,7.393,0.236,0.122,0.209,0.181,0.209,0.152,0.149,0.059,0.307,0.162,0.216,0.304,0.134,0.307,0.245,0.211,0.056,0.381,0.619,0.678,0.619,0.03,0.027,0.182,0.089,0.2785,0.197,3.519,0.087,0.28,0.202,0.827,0.622,0.104,0.895,38.168,1.625,0.889,0.869,8.036,7.154,9.143,0.426,1.094,1.2847499999999998,86.455,7.331,0.268,0.362,0.396,0.923,2.423,6.897,0.0,0.098,0.13,-0.044,4.785,1.033,0.014199999999999999,AMERICAN EXPRESS CO,11,1,6141,168.88,3346504.0,0.020855,736459.0,166.50999,168.99001,166.50999,0.003173,0.008267,0.001469,5.0,0.0,0.0,26.0,124373195.92,0.020854803896197982,0.020855,5.25,-0.9289999999999999,1.842,0.212,124373195.92,18.638797248172,0.0385185421090648,0.012320,129472582.19999999,0.02584720211133628,565157595.52,0.014784023845007597,0.016100667207162234,1.1109670466108088,1.2342477786551431,0.012320,0.038927,-0.014733999999999995,-0.127131,194.53999,0.8680991502055696,-0.14218411983825982,194.53999,0.8680991502055696,194.53999,0.8680991502055696,0.011734439682831856
2023-08-31,AXP,18.224,0.208,12.296,15.799,15.831,16.072,16.072,1.871,7.058,0.237,0.12,0.21,0.183,0.21,0.148,0.146,0.059,0.304,0.168,0.216,0.302,0.141,0.304,0.245,0.211,0.056,0.38,0.62,0.675,0.62,0.04,0.037,0.197,0.089,0.2785,0.195,3.451,0.082,0.28,0.201,0.827,0.622,0.104,0.897,39.76,1.631,0.89,0.87,8.117,5.515,6.922,0.426,1.094,1.2847499999999998,63.072,7.331,0.269,0.367,0.392,0.933,2.454,6.897,0.0,0.098,0.13,-0.04,4.357,0.521,0.0152,AMERICAN EXPRESS CO,11,1,6141,157.99001,3653888.0,-0.01361,736459.0,157.735,160.9355,160.66,-0.001065,-0.001883,-0.001597,5.0,0.0,0.0,26.0,116353164.77459002,-0.013610476368857927,-0.013610,5.3,-0.7339130434782608,1.8495652173913044,0.208,116353164.77459002,18.572140647811835,0.07872992223730901,0.020855,124373195.92,0.02937842010870472,577277801.65888,0.020086578456430557,0.016418020475828892,1.111349451547773,1.235097603455536,0.020855,0.076981,0.006447000000000004,-0.135065,194.53999,0.8121209937350157,0.018939000257849878,194.53999,0.8121209937350157,194.53999,0.8121209937350157,0.011734439682831856
2023-09-30,AXP,17.209,0.208,12.296,14.919,14.949,15.177,15.177,1.767,6.665,0.237,0.12,0.21,0.183,0.21,0.148,0.146,0.059,0.304,0.168,0.216,0.302,0.141,0.304,0.245,0.211,0.056,0.38,0.62,0.675,0.62,0.04,0.037,0.197,0.089,0.2785,0.195,3.451,0.082,0.28,0.201,0.827,0.622,0.104,0.897,39.76,1.631,0.89,0.87,8.117,5.515,6.922,0.426,1.094,1.2847499999999998,63.072,7.331,0.269,0.367,0.392,0.933,2.454,6.897,0.0,0.098,0.13,-0.04,4.115,0.492,0.0161,AMERICAN EXPRESS CO,11,1,6141,149.19,3579475.0,-0.006923,736459.0,148.67,151.69,151.45,-0.002634,0.000677,-0.002709,5.0,0.0,0.0,26.0,109872318.21,-0.006922718498302505,-0.006923,5.32,-0.643,1.777,0.208,109872318.21,18.514829506026693,0.0867628380742489,-0.013610,116353164.77459002,0.030763881729684674,534021875.25,0.0201092022905847,0.016123245472559826,1.1127237592058732,1.2381541643012501,-0.013610,0.084272,0.042987000000000004,-0.181541,194.53999,0.7668860268780727,0.02462296059337541,194.53999,0.7668860268780727,194.53999,0.7668860268780727,0.011734439682831856
2023-10-31,AXP,16.668,0.208,12.296,14.603,14.632,14.856,14.856,1.712,6.455,0.237,0.12,0.21,0.183,0.21,0.148,0.146,0.059,0.304,0.168,0.216,0.302,0.141,0.304,0.245,0.211,0.056,0.38,0.62,0.675,0.62,0.04,0.037,0.197,0.089,0.2785,0.195,3.451,0.082,0.28,0.201,0.827,0.622,0.104,0.897,39.76,1.631,0.89,0.87,8.117,5.515,6.922,0.426,1.094,1.2847499999999998,63.072,7.331,0.269,0.367,0.392,0.933,2.454,6.897,0.0,0.098,0.13,-0.04,3.985,0.481,0.016399999999999998,AMERICAN EXPRESS CO,11,1,6141,146.03,3737159.0,0.019264,728746.0,143.065,146.67999,143.33,0.006298,0.005594,0.006475,5.0,0.0,0.0,26.0,106418778.38,0.019264326097578,0.019264,5.34,-0.26952380952380955,1.8314285714285714,0.208,106418778.38,18.482892607833385,0.0937067315917568,-0.006923,109872318.21,0.03401365385644392,545737328.77,0.024952907727584905,0.016684509208355038,1.1329316077363953,1.2835340278081735,-0.006923,0.090577,0.07445399999999999,-0.19663599999999998,194.53999,0.7506425799651785,0.30806598256783213,194.53999,0.7506425799651785,194.53999,0.7506425799651785,0.011734439682831856
2023-11-30,AXP,18.856,0.251,11.627,15.768,15.797,16.02,16.02,1.915,6.154,0.227,0.123,0.216,0.191,0.216,0.152,0.149,0.061,0.316,0.176,0.216,0.314,0.15,0.316,0.245,0.211,0.059,0.382,0.618,0.672,0.618,0.047,0.044,0.205,0.089,0.2785,0.192,3.276,0.08,0.28,0.198,0.827,0.622,0.104,0.918,41.262,1.617,0.891,0.871,8.163,4.987,6.171,0.426,1.094,1.2847499999999998,45.302,7.331,0.271,0.371,0.389,0.949,2.483,6.897,0.0,0.098,0.13,-0.052,4.555,0.324,0.0141,AMERICAN EXPRESS CO,11,1,6141,170.77,4253144.0,0.019949,728746.0,167.53,171.16499,168.0,0.003964,0.001808,0.003784,5.0,0.0,0.0,26.0,124447954.42,0.01994869616847028,0.019949,5.27,-0.3795238095238095,1.789047619047619,0.251,124447954.42,18.63939814968015,0.09235209427780533,0.019264,106418778.38,0.03996610433557958,726309400.88,0.0214646812460969,0.01683282440845235,1.1428421704006724,1.3060882264461195,0.019264,0.089313,0.057407,-0.159523,194.53999,0.877814376365497,0.8295735103958513,194.53999,0.877814376365497,187.0,0.9132085561497326,0.011734439682831856
2014-01-31,BAC,61.11,1.485,18.397,21.753,22.945,26.172,26.172,1.788,3.231,0.447,0.088,0.389,0.361,0.81,0.105,0.116,0.018,0.04,0.045,-0.363,0.033,0.0,0.037,0.245,0.211,0.037,0.446,0.521,1.142,0.521,0.063,0.063,0.178,0.089,0.2785,0.259,14.463,0.544,0.28,0.132,0.827,0.622,-0.007,0.6851473527113945,173.041,1.167,0.891,0.876,8.21,11.755809284897733,14.689,0.426,1.094,1.2847499999999998,51.691,1.061,0.046,0.111,0.015,0.203,0.423,6.897,0.0,0.019,0.358,-0.021,0.81,1.823,0.0023899999999999998,BANK OF AMERICA CORP,11,1,6021,16.75,139608600.0,-0.010632,10591808.0,16.61,16.98,16.72,-0.005796,-0.005268,-0.006465,6.0,0.0,0.0,22.0,177412784.0,-0.010632014176018889,-0.010632,0.04,2.4642857142857144,2.334761904761905,1.485,177412784.0,18.99398968837749,-0.010545436888745652,-0.010632,177412784.0,0.711970113720779,2338444050.0,0.022030366180410894,0.0,1.1293750338386803,1.2754879670581203,-0.010632,0.106343,0.066808,-0.168996,16.75,1.0,0.0,,,,,0.011414520202425006
2014-02-28,BAC,41.39,1.33,15.258,12.523,13.224,18.367,18.367,1.718,1.882,0.042,0.112,0.433,0.407,0.84,0.159,0.139,0.02,0.052,0.054,0.293,0.046,0.0,0.049,0.245,0.211,0.041,0.503,0.467,1.132,0.467,0.063,0.063,0.178,0.089,0.2785,0.235,11.211,0.588,0.28,0.109,0.827,0.622,0.05,0.994,178.481,0.928,0.889,0.874,8.035,10.680871847877341,14.689,0.426,1.094,1.2847499999999998,51.691,1.01,0.047,0.113,0.007,0.233,0.437,6.897,0.0,0.018,0.341,-0.038,0.796,0.022,0.00242,BANK OF AMERICA CORP,11,1,6021,16.53,126312600.0,0.002426,10568135.0,16.345,16.65,16.49,0.001673,-0.000735,0.002783,6.0,0.0,0.0,22.0,174691271.55,0.0024257125530626755,0.002426,0.05,2.382631578947368,2.3899999999999997,1.33,174691271.55,18.97853081134896,-0.010545436888745652,-0.010632,177412784.0,0.711970113720779,2087947278.0000002,0.018487649643885423,0.009233400348733939,1.1293750338386803,1.2754879670581203,-0.010632,0.106343,0.074516,-0.13307,16.53,1.0,0.0,,,,,0.011414520202425006
2014-03-31,BAC,42.905,1.33,15.258,13.03,13.76,19.111,19.111,1.781,1.951,0.042,0.112,0.433,0.407,0.84,0.159,0.139,0.02,0.052,0.054,0.293,0.046,0.0,0.049,0.245,0.211,0.041,0.503,0.467,1.132,0.467,0.063,0.063,0.178,0.089,0.2785,0.235,11.211,0.588,0.28,0.109,0.827,0.622,0.05,0.994,178.481,0.928,0.889,0.874,8.035,10.680766341642123,14.689,0.426,1.094,1.2847499999999998,51.691,1.01,0.047,0.113,0.007,0.233,0.437,6.897,0.0,0.018,0.341,-0.038,0.826,0.022,0.00233,BANK OF AMERICA CORP,11,1,6021,17.2,62115774.0,0.012956,10528283.0,17.12,17.27,17.15,0.009182,0.010512,0.007924,6.0,0.0,0.0,22.0,181086467.6,0.012956419316843215,0.012956,0.05,2.3242857142857143,2.340952380952381,1.33,181086467.6,19.014485196704452,-0.010545436888745652,0.002426,174691271.55,0.35557457135012766,1068391312.8,0.008723466123873137,0.011816556238318055,1.1293750338386803,1.2754879670581203,0.002426,0.106343,0.056923999999999995,-0.115811,17.2,1.0,0.0,,,,,0.011414520202425006
2014-04-30,BAC,37.773,1.33,15.258,11.47,12.112,16.822,16.822,1.568,1.718,0.042,0.112,0.433,0.407,0.84,0.159,0.139,0.02,0.052,0.054,0.293,0.046,0.0,0.049,0.245,0.211,0.041,0.503,0.467,1.132,0.467,0.063,0.063,0.178,0.089,0.2785,0.235,11.211,0.588,0.28,0.109,0.827,0.622,0.05,0.994,178.481,0.928,0.889,0.874,8.035,10.68080671828189,14.689,0.426,1.094,1.2847499999999998,51.691,1.01,0.047,0.113,0.007,0.233,0.437,6.897,0.0,0.018,0.341,-0.038,0.727,0.02,0.00264,BANK OF AMERICA CORP,11,1,6021,15.14,82359669.0,-0.006562,10530045.0,15.13,15.27,15.26,0.003405,0.002607,0.002992,6.0,0.0,0.0,22.0,159424881.3,-0.006561679790026198,-0.006562,0.03,2.288095238095238,2.199047619047619,1.33,159424881.3,18.887083405614604,-0.010545436888745652,0.012956,181086467.6,0.45480852374857417,1246925388.66,0.009210526315789395,0.010472533026923334,1.1293750338386803,1.2754879670581203,0.012956,0.106343,0.034362000000000004,-0.08888199999999999,15.14,1.0,0.0,,,,,0.011414520202425006
2014-05-31,BAC,46.748,1.207,15.534,10.514,11.051,19.921,19.921,1.584,1.787,0.326,0.096,0.441,0.415,0.851,0.134,0.122,0.021,0.044,0.056,0.293,0.039,0.0,0.041,0.245,0.211,0.04,0.459,0.513,1.086,0.513,0.063,0.063,0.184,0.089,0.2785,0.243,11.664,0.528,0.28,0.129,0.827,0.622,0.05,0.994,178.785,1.117,0.891,0.875,8.163,10.05158629555821,14.689,0.426,1.094,1.2847499999999998,51.691,1.077,0.047,0.111,0.007,0.211,0.433,6.897,0.0,0.018,0.341,-0.037,0.729,0.02,0.00264,BANK OF AMERICA CORP,11,1,6211,15.14,45787134.0,-0.00066,10515660.0,15.07,15.23,15.12,0.000641,-0.002478,0.001844,6.0,0.0,0.0,27.0,159207092.4,-0.0006600660066006236,-0.00066,0.03,2.17,2.203809523809524,1.207,159207092.4,18.88571638063348,-0.010545436888745652,-0.006562,159424881.3,0.2872019325129019,693217208.76,0.01056105610561057,0.009069952083666155,1.1293750338386803,1.2754879670581203,-0.006562,0.106343,0.035387,-0.062365000000000004,15.14,1.0,0.0,,,,,0.011414520202425006
2014-06-30,BAC,47.458,1.207,15.534,10.674,11.219,20.224,20.224,1.609,1.815,0.326,0.096,0.441,0.415,0.851,0.134,0.122,0.021,0.044,0.056,0.293,0.039,0.0,0.041,0.245,0.211,0.04,0.459,0.513,1.086,0.513,0.063,0.063,0.184,0.089,0.2785,0.243,11.664,0.528,0.28,0.129,0.827,0.622,0.05,0.994,178.785,1.117,0.891,0.875,8.163,10.051327303819832,14.689,0.426,1.094,1.2847499999999998,51.691,1.077,0.047,0.111,0.007,0.211,0.433,6.897,0.0,0.018,0.341,-0.037,0.74,0.02,0.0026,BANK OF AMERICA CORP,11,1,6211,15.37,47776848.0,0.002609,10515660.0,15.29,15.45,15.31,0.001035,0.002778,-0.000372,6.0,0.0,0.0,27.0,161625694.2,0.002609262883235486,0.002609,0.04,2.146190476190476,2.2,1.207,161625694.2,18.90079369017468,-0.010545436888745652,-0.00066,159207092.4,0.3000924599512377,734330153.76,0.010409889394925188,0.008210749452191723,1.1293750338386803,1.2754879670581203,-0.00066,0.106343,0.051855,-0.061325000000000005,15.37,1.0,0.0,,,,,0.011414520202425006
2014-07-31,BAC,47.088,1.207,15.534,10.59,11.131,20.066,20.066,1.596,1.8,0.326,0.096,0.441,0.415,0.851,0.134,0.122,0.021,0.044,0.056,0.293,0.039,0.0,0.041,0.245,0.211,0.04,0.459,0.513,1.086,0.513,0.063,0.063,0.184,0.089,0.2785,0.243,11.664,0.528,0.28,0.129,0.827,0.622,0.05,0.994,178.785,1.117,0.891,0.875,8.163,10.051457865208246,14.689,0.426,1.094,1.2847499999999998,51.691,1.077,0.047,0.111,0.007,0.211,0.433,6.897,0.0,0.018,0.341,-0.037,0.734,0.02,0.00262,BANK OF AMERICA CORP,11,1,6211,15.25,70677323.0,-0.021181,10515863.0,15.25,15.55,15.44,-0.019359,-0.016042,-0.019999,6.0,0.0,0.0,27.0,160366910.75,-0.021181001283697043,-0.021181,0.03,2.0359090909090907,2.1922727272727274,1.207,160366910.75,18.892974940033255,-0.010545436888745652,0.002609,161625694.2,0.437290143438097,1077829175.75,0.019480519480519525,0.010973115976699381,1.1293750338386803,1.2754879670581203,0.002609,0.106343,0.051855,-0.054971000000000006,15.25,1.0,0.0,,,,,0.011414520202425006
2014-08-31,BAC,48.898,1.377,15.527,10.799,11.174,25.54,25.54,1.706,3.546,0.355,0.08,0.448,0.422,0.86,0.109,0.106,0.021,0.036,0.057,0.293,0.032,0.0,0.034,0.245,0.211,0.04,0.462,0.51,1.074,0.51,0.063,0.063,0.191,0.089,0.2785,0.239,11.528,0.526,0.28,0.127,0.827,0.622,0.05,0.982,182.729,1.104,0.891,0.875,8.151,10.020481267270196,14.689,0.426,1.094,1.2847499999999998,51.691,1.101,0.046,0.11,0.008,0.208,0.425,6.897,0.0,0.018,0.341,-0.019,0.76,0.02,0.00249,BANK OF AMERICA CORP,11,1,6211,16.09,50106605.0,0.004997,10515863.0,16.02,16.14,16.045,0.0038,0.005008,0.00332,6.0,0.0,0.0,27.0,169200235.67,0.004996876951904872,0.004997,0.03,1.9476190476190476,2.2704761904761903,1.377,169200235.67,18.946593397984127,-0.010545436888745652,-0.021181,160366910.75,0.3124497738695761,806215274.45,0.007462686567164241,0.010545829608191098,1.1293750338386803,1.2754879670581203,-0.021181,0.106343,0.051855,-0.025858000000000003,16.09,1.0,0.0,,,,,0.011414520202425006
2014-09-30,BAC,51.816,1.377,15.527,11.443,11.84,27.063,27.063,1.808,3.757,0.355,0.08,0.448,0.422,0.86,0.109,0.106,0.021,0.036,0.057,0.293,0.032,0.0,0.034,0.245,0.211,0.04,0.462,0.51,1.074,0.51,0.063,0.063,0.191,0.089,0.2785,0.239,11.528,0.526,0.28,0.127,0.827,0.622,0.05,0.982,182.729,1.104,0.891,0.875,8.151,10.013119324387525,14.689,0.426,1.094,1.2847499999999998,51.691,1.101,0.046,0.11,0.008,0.208,0.425,6.897,0.0,0.018,0.341,-0.019,0.806,0.02,0.011699999999999999,BANK OF AMERICA CORP,11,1,6211,17.05,82217388.0,0.002351,10515863.0,16.97,17.11,17.08,-0.004091,-0.006147,-0.002786,6.0,0.0,0.0,27.0,179295464.15,0.0023515579071133885,0.002351,0.02,1.9676190476190476,2.268095238095238,1.377,179295464.15,19.00454564070936,-0.010545436888745652,0.004997,169200235.67,0.4859176919845008,1401806465.4,0.008215962441314588,0.009971050994977632,1.1293750338386803,1.2754879670581203,0.004997,0.106343,0.051855,-0.049818,17.05,1.0,0.0,,,,,0.011414520202425006
