gvkey,permno,adate,qdate,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER,cusip
005072,14558,2015-12-31,2016-03-31,2016-06-30,11.924,1.450,14.848,-5.690,-5.690,-5.318,-5.285,0.840,1.368,,0.098,0.569,0.343,0.569,0.153,0.372,0.036,0.071,0.039,0.356,-0.114,0.039,0.066,,,0.036,0.199,0.790,1.087,0.790,0.033,0.024,0.054,,,0.463,12.985,0.273,,0.369,,,0.035,0.347,8.482,3.971,0.911,0.908,10.177,1.559,1.954,,,,,10.483,0.063,0.091,0.041,0.147,0.701,,0.000,0.011,0.098,-0.032,0.629,,,ALLY,02005N10
005072,14558,2015-12-31,2016-03-31,2016-07-31,12.602,1.450,14.848,-6.013,-6.013,-5.620,-5.585,0.887,1.446,,0.098,0.569,0.343,0.569,0.153,0.372,0.036,0.071,0.039,0.356,-0.114,0.039,0.066,,,0.036,0.199,0.790,1.087,0.790,0.033,0.024,0.054,,,0.463,12.985,0.273,,0.369,,,0.035,0.347,8.482,3.971,0.911,0.908,10.177,1.559,1.954,,,,,10.483,0.063,0.091,0.041,0.147,0.701,,0.000,0.011,0.098,-0.032,0.665,,1.77%,ALLY,02005N10
005072,14558,2015-12-31,2016-06-30,2016-08-31,13.563,1.648,14.617,-43.565,-43.565,-74.222,-64.645,0.987,1.679,,0.117,0.557,0.344,0.557,0.169,0.380,0.035,0.087,0.039,0.356,-0.010,0.043,0.082,,,0.035,0.206,0.786,1.088,0.786,0.034,0.025,0.054,,,0.448,12.866,0.278,,0.355,,,0.035,0.340,9.067,3.817,0.912,0.910,10.341,1.662,1.940,,,,,88.796,0.062,0.089,0.042,0.152,0.708,,0.000,0.011,0.098,-0.029,0.712,,1.60%,ALLY,02005N10
005072,14558,2015-12-31,2016-06-30,2016-09-30,13.177,1.648,14.617,-42.326,-42.326,-72.111,-62.806,0.959,1.631,,0.117,0.557,0.344,0.557,0.169,0.380,0.035,0.087,0.039,0.356,-0.010,0.043,0.082,,,0.035,0.206,0.786,1.088,0.786,0.034,0.025,0.054,,,0.448,12.866,0.278,,0.355,,,0.035,0.340,9.067,3.817,0.912,0.910,10.341,1.662,1.940,,,,,88.796,0.062,0.089,0.042,0.152,0.708,,0.000,0.011,0.098,-0.029,0.692,,1.64%,ALLY,02005N10
005072,14558,2015-12-31,2016-06-30,2016-10-31,12.022,1.648,14.617,-39.283,-39.283,-66.926,-58.290,0.875,1.488,,0.117,0.557,0.344,0.557,0.169,0.380,0.035,0.087,0.039,0.356,-0.010,0.043,0.082,,,0.035,0.206,0.786,1.088,0.786,0.034,0.025,0.054,,,0.448,12.866,0.278,,0.355,,,0.035,0.340,9.067,3.817,0.912,0.910,10.341,1.662,1.940,,,,,88.796,0.062,0.089,0.042,0.152,0.708,,0.000,0.011,0.098,-0.029,0.631,,1.77%,ALLY,02005N10
005072,14558,2015-12-31,2016-09-30,2016-11-30,12.070,1.472,14.428,-47.366,-47.366,-88.273,-57.118,0.930,1.936,,0.116,0.544,0.344,0.544,0.166,0.368,0.034,0.086,0.040,0.356,-0.008,0.045,0.082,,,0.034,0.216,0.778,1.108,0.778,0.037,0.026,0.052,,,0.432,12.703,0.298,,0.332,,,0.035,0.234,9.797,3.597,0.914,0.911,10.567,1.647,1.919,,,,,83.553,0.062,0.088,0.063,0.160,0.723,,0.000,0.011,0.098,-0.023,0.672,,1.65%,ALLY,02005N10
005072,14558,2015-12-31,2016-09-30,2016-12-31,11.821,1.472,14.428,-46.390,-46.390,-86.455,-55.941,0.911,1.896,,0.116,0.544,0.344,0.544,0.166,0.368,0.034,0.086,0.040,0.356,-0.008,0.045,0.082,,,0.034,0.216,0.778,1.108,0.778,0.037,0.026,0.052,,,0.432,12.703,0.298,,0.332,,,0.035,0.234,9.797,3.597,0.914,0.911,10.567,1.647,1.919,,,,,83.553,0.062,0.088,0.063,0.160,0.723,,0.000,0.011,0.098,-0.023,0.658,,1.68%,ALLY,02005N10
005072,14558,2015-12-31,2016-09-30,2017-01-31,13.126,1.472,14.428,-51.512,-51.512,-96.000,-62.118,1.012,2.106,,0.116,0.544,0.344,0.544,0.166,0.368,0.034,0.086,0.040,0.356,-0.008,0.045,0.082,,,0.034,0.216,0.778,1.108,0.778,0.037,0.026,0.052,,,0.432,12.703,0.298,,0.332,,,0.035,0.234,9.797,3.597,0.914,0.911,10.567,1.647,1.919,,,,,83.553,0.062,0.088,0.063,0.160,0.723,,0.000,0.011,0.098,-0.023,0.731,,1.52%,ALLY,02005N10
005072,14558,2016-12-31,2016-12-31,2017-02-28,13.485,1.501,14.482,10.971,10.971,10.040,10.460,1.065,2.290,0.072,0.113,0.532,0.343,0.532,0.161,0.356,0.032,0.085,0.040,0.297,0.083,0.043,0.083,,,0.032,0.252,0.748,1.263,0.748,0.038,0.025,0.052,,,0.408,12.782,0.408,,0.263,,,0.030,0.283,12.697,2.968,0.919,0.917,11.295,1.618,1.872,,,,,87.543,0.061,0.086,0.061,0.186,0.738,,0.000,0.011,0.101,-0.021,0.784,,1.42%,ALLY,02005N10
005072,14558,2016-12-31,2016-12-31,2017-03-31,12.168,1.501,14.482,9.917,9.917,9.076,9.456,0.961,2.066,0.072,0.113,0.532,0.343,0.532,0.161,0.356,0.032,0.085,0.040,0.297,0.083,0.043,0.083,,,0.032,0.252,0.748,1.263,0.748,0.038,0.025,0.052,,,0.408,12.782,0.408,,0.263,,,0.030,0.283,12.697,2.968,0.919,0.917,11.295,1.618,1.872,,,,,87.543,0.061,0.086,0.061,0.186,0.738,,0.000,0.011,0.101,-0.021,0.708,,1.57%,ALLY,02005N10
005072,14558,2016-12-31,2016-12-31,2017-04-30,11.799,1.501,14.482,9.659,9.659,8.839,9.209,0.932,2.004,0.072,0.113,0.532,0.343,0.532,0.161,0.356,0.032,0.085,0.040,0.297,0.083,0.043,0.083,,,0.032,0.252,0.748,1.263,0.748,0.038,0.025,0.052,,,0.408,12.782,0.408,,0.263,,,0.030,0.283,12.697,2.968,0.919,0.917,11.295,1.618,1.872,,,,,87.543,0.061,0.086,0.061,0.186,0.738,,0.000,0.011,0.101,-0.021,0.686,,1.62%,ALLY,02005N10
005072,14558,2016-12-31,2017-03-31,2017-05-31,9.590,1.422,14.535,9.178,9.178,8.351,8.745,0.870,1.869,0.326,0.110,0.514,0.337,0.514,0.154,0.341,0.032,0.080,0.041,0.297,0.079,0.050,0.079,,,0.031,0.244,0.756,1.160,0.756,0.043,0.028,0.047,,,0.400,12.755,0.348,,0.285,,,0.030,0.239,11.798,3.100,0.916,0.914,10.890,1.600,1.836,,,,,264.333,0.061,0.084,0.060,0.177,0.726,,0.000,0.011,0.101,-0.022,0.637,,1.73%,ALLY,02005N10
005072,14558,2016-12-31,2017-03-31,2017-06-30,10.811,1.422,14.535,10.347,10.347,9.414,9.858,0.981,2.107,0.326,0.110,0.514,0.337,0.514,0.154,0.341,0.032,0.080,0.041,0.297,0.079,0.050,0.079,,,0.031,0.244,0.756,1.160,0.756,0.043,0.028,0.047,,,0.400,12.755,0.348,,0.285,,,0.030,0.239,11.798,3.100,0.916,0.914,10.890,1.600,1.836,,,,,264.333,0.061,0.084,0.060,0.177,0.726,,0.000,0.011,0.101,-0.022,0.718,,1.53%,ALLY,02005N10
005072,14558,2016-12-31,2017-03-31,2017-07-31,11.472,1.422,14.535,11.208,11.208,10.198,10.679,1.041,2.236,0.326,0.110,0.514,0.337,0.514,0.154,0.341,0.032,0.080,0.041,0.297,0.079,0.050,0.079,,,0.031,0.244,0.756,1.160,0.756,0.043,0.028,0.047,,,0.400,12.755,0.348,,0.285,,,0.030,0.239,11.798,3.100,0.916,0.914,10.890,1.600,1.836,,,,,264.333,0.061,0.084,0.060,0.177,0.726,,0.000,0.011,0.101,-0.022,0.762,,2.12%,ALLY,02005N10
005072,14558,2016-12-31,2017-06-30,2017-08-31,10.740,1.425,14.661,10.918,10.918,10.918,11.531,1.035,2.412,0.254,0.099,0.497,0.332,0.497,0.150,0.318,0.030,0.072,0.042,0.297,0.072,0.050,0.072,,,0.030,0.253,0.747,1.175,0.747,0.045,0.029,0.043,,,0.385,12.767,0.365,,0.267,,,0.030,0.106,12.948,2.944,0.917,0.915,11.040,1.542,1.815,,,,,266.865,0.061,0.083,0.060,0.185,0.730,,0.000,0.011,0.101,-0.020,0.755,,2.12%,ALLY,02005N10
005072,14558,2016-12-31,2017-06-30,2017-09-30,11.528,1.425,14.661,11.720,11.720,11.720,12.378,1.111,2.589,0.254,0.099,0.497,0.332,0.497,0.150,0.318,0.030,0.072,0.042,0.297,0.072,0.050,0.072,,,0.030,0.253,0.747,1.175,0.747,0.045,0.029,0.043,,,0.385,12.767,0.365,,0.267,,,0.030,0.106,12.948,2.944,0.917,0.915,11.040,1.542,1.815,,,,,266.865,0.061,0.083,0.060,0.185,0.730,,0.000,0.011,0.101,-0.020,0.810,,1.98%,ALLY,02005N10
005072,14558,2016-12-31,2017-06-30,2017-10-31,12.205,1.425,14.661,12.623,12.623,12.623,13.332,1.177,2.741,0.254,0.099,0.497,0.332,0.497,0.150,0.318,0.030,0.072,0.042,0.297,0.072,0.050,0.072,,,0.030,0.253,0.747,1.175,0.747,0.045,0.029,0.043,,,0.385,12.767,0.365,,0.267,,,0.030,0.106,12.948,2.944,0.917,0.915,11.040,1.542,1.815,,,,,266.865,0.061,0.083,0.060,0.185,0.730,,0.000,0.011,0.101,-0.020,0.858,,1.84%,ALLY,02005N10
005072,14558,2016-12-31,2017-09-30,2017-11-30,12.070,1.261,14.700,12.435,12.435,12.493,12.493,1.207,2.730,0.169,0.101,0.484,0.332,0.484,0.150,0.305,0.029,0.074,0.043,0.297,0.074,0.053,0.074,,,0.029,0.262,0.738,1.177,0.738,0.048,0.030,0.043,,,0.369,12.678,0.373,,0.252,,,0.030,0.136,14.226,2.815,0.918,0.916,11.176,1.551,1.814,,,,,564.556,0.060,0.083,0.059,0.192,0.733,,0.000,0.011,0.101,-0.021,0.875,,1.79%,ALLY,02005N10
005072,14558,2016-12-31,2017-09-30,2017-12-31,13.104,1.261,14.700,13.500,13.500,13.563,13.563,1.310,2.963,0.169,0.101,0.484,0.332,0.484,0.150,0.305,0.029,0.074,0.043,0.297,0.074,0.053,0.074,,,0.029,0.262,0.738,1.177,0.738,0.048,0.030,0.043,,,0.369,12.678,0.373,,0.252,,,0.030,0.136,14.226,2.815,0.918,0.916,11.176,1.551,1.814,,,,,564.556,0.060,0.083,0.059,0.192,0.733,,0.000,0.011,0.101,-0.021,0.950,,1.65%,ALLY,02005N10
005072,14558,2016-12-31,2017-09-30,2018-01-31,13.223,1.261,14.700,13.782,13.782,13.847,13.847,1.322,2.990,0.169,0.101,0.484,0.332,0.484,0.150,0.305,0.029,0.074,0.043,0.297,0.074,0.053,0.074,,,0.029,0.262,0.738,1.177,0.738,0.048,0.030,0.043,,,0.369,12.678,0.373,,0.252,,,0.030,0.136,14.226,2.815,0.918,0.916,11.176,1.551,1.814,,,,,564.556,0.060,0.083,0.059,0.192,0.733,,0.000,0.011,0.101,-0.021,0.959,,1.75%,ALLY,02005N10
005072,14558,2017-12-31,2017-12-31,2018-02-28,14.187,1.059,14.789,12.078,12.130,13.744,13.676,1.230,2.974,0.199,0.094,0.469,0.333,0.469,0.153,0.282,0.028,0.069,0.044,0.386,0.069,0.051,0.069,,,0.028,0.289,0.711,1.190,0.711,0.049,0.029,0.035,,,0.333,12.033,0.402,,0.216,,,0.027,0.007,16.707,2.462,0.919,0.917,11.387,1.520,1.843,,,,,96.944,0.060,0.082,0.062,0.211,0.731,,0.000,0.013,0.111,-0.019,0.898,,1.86%,ALLY,02005N10
005072,14558,2017-12-31,2017-12-31,2018-03-31,13.763,1.059,14.789,11.753,11.804,13.374,13.309,1.194,2.885,0.199,0.094,0.469,0.333,0.469,0.153,0.282,0.028,0.069,0.044,0.386,0.069,0.051,0.069,,,0.028,0.289,0.711,1.190,0.711,0.049,0.029,0.035,,,0.333,12.033,0.402,,0.216,,,0.027,0.007,16.707,2.462,0.919,0.917,11.387,1.520,1.843,,,,,96.944,0.060,0.082,0.062,0.211,0.731,,0.000,0.013,0.111,-0.019,0.872,,1.92%,ALLY,02005N10
005072,14558,2017-12-31,2017-12-31,2018-04-30,13.208,1.059,14.789,11.299,11.348,12.857,12.794,1.145,2.769,0.199,0.094,0.469,0.333,0.469,0.153,0.282,0.028,0.069,0.044,0.386,0.069,0.051,0.069,,,0.028,0.289,0.711,1.190,0.711,0.049,0.029,0.035,,,0.333,12.033,0.402,,0.216,,,0.027,0.007,16.707,2.462,0.919,0.917,11.387,1.520,1.843,,,,,96.944,0.060,0.082,0.062,0.211,0.731,,0.000,0.013,0.111,-0.019,0.836,,1.99%,ALLY,02005N10
005072,14558,2017-12-31,2018-03-31,2018-05-31,11.751,1.114,15.058,10.469,10.556,11.986,11.875,1.117,2.757,0.211,0.098,0.454,0.331,0.454,0.153,0.276,0.027,0.072,0.046,0.386,0.072,0.055,0.072,,,0.027,0.278,0.722,1.170,0.722,0.051,0.031,0.036,,,0.339,12.566,0.383,,0.227,,,0.027,-0.032,16.226,2.593,0.919,0.917,11.411,1.545,1.844,,,,,80.164,0.059,0.081,0.060,0.205,0.737,,0.000,0.013,0.111,-0.018,0.843,,2.03%,ALLY,02005N10
005072,14558,2017-12-31,2018-03-31,2018-06-30,12.035,1.114,15.058,10.722,10.811,12.276,12.162,1.144,2.824,0.211,0.098,0.454,0.331,0.454,0.153,0.276,0.027,0.072,0.046,0.386,0.072,0.055,0.072,,,0.027,0.278,0.722,1.170,0.722,0.051,0.031,0.036,,,0.339,12.566,0.383,,0.227,,,0.027,-0.032,16.226,2.593,0.919,0.917,11.411,1.545,1.844,,,,,80.164,0.059,0.081,0.060,0.205,0.737,,0.000,0.013,0.111,-0.018,0.864,,1.98%,ALLY,02005N10
005072,14558,2017-12-31,2018-03-31,2018-07-31,12.138,1.114,15.058,10.922,11.012,12.505,12.389,1.154,2.848,0.211,0.098,0.454,0.331,0.454,0.153,0.276,0.027,0.072,0.046,0.386,0.072,0.055,0.072,,,0.027,0.278,0.722,1.170,0.722,0.051,0.031,0.036,,,0.339,12.566,0.383,,0.227,,,0.027,-0.032,16.226,2.593,0.919,0.917,11.411,1.545,1.844,,,,,80.164,0.059,0.081,0.060,0.205,0.737,,0.000,0.013,0.111,-0.018,0.871,,2.24%,ALLY,02005N10
005072,14558,2017-12-31,2018-06-30,2018-08-31,12.274,1.175,14.682,9.956,10.030,11.200,11.154,1.135,2.824,0.212,0.106,0.454,0.338,0.454,0.160,0.278,0.027,0.079,0.048,0.386,0.079,0.059,0.079,,,0.027,0.278,0.722,1.149,0.722,0.052,0.033,0.035,,,0.327,12.123,0.372,,0.223,,,0.027,-0.044,16.861,2.594,0.921,0.919,11.621,1.590,1.878,,,,,37.628,0.059,0.081,0.060,0.209,0.750,,0.000,0.013,0.111,-0.018,0.864,,2.23%,ALLY,02005N10
005072,14558,2017-12-31,2018-06-30,2018-09-30,12.078,1.175,14.682,9.796,9.869,11.021,10.975,1.117,2.779,0.212,0.106,0.454,0.338,0.454,0.160,0.278,0.027,0.079,0.048,0.386,0.079,0.059,0.079,,,0.027,0.278,0.722,1.149,0.722,0.052,0.033,0.035,,,0.327,12.123,0.372,,0.223,,,0.027,-0.044,16.861,2.594,0.921,0.919,11.621,1.590,1.878,,,,,37.628,0.059,0.081,0.060,0.209,0.750,,0.000,0.013,0.111,-0.018,0.850,,2.27%,ALLY,02005N10
005072,14558,2017-12-31,2018-06-30,2018-10-31,11.452,1.175,14.682,9.411,9.481,10.588,10.544,1.059,2.635,0.212,0.106,0.454,0.338,0.454,0.160,0.278,0.027,0.079,0.048,0.386,0.079,0.059,0.079,,,0.027,0.278,0.722,1.149,0.722,0.052,0.033,0.035,,,0.327,12.123,0.372,,0.223,,,0.027,-0.044,16.861,2.594,0.921,0.919,11.621,1.590,1.878,,,,,37.628,0.059,0.081,0.060,0.209,0.750,,0.000,0.013,0.111,-0.018,0.806,,2.36%,ALLY,02005N10
005072,14558,2017-12-31,2018-09-30,2018-11-30,12.000,1.188,14.326,9.044,9.137,10.068,10.030,1.079,2.721,0.202,0.113,0.451,0.340,0.451,0.163,0.280,0.027,0.087,0.051,0.386,0.087,0.062,0.087,,,0.027,0.275,0.725,1.132,0.725,0.052,0.034,0.032,,,0.319,11.795,0.359,,0.222,,,0.027,-0.037,17.241,2.641,0.923,0.920,11.909,1.631,1.901,,,,,22.711,0.060,0.082,0.061,0.213,0.774,,0.000,0.013,0.111,-0.017,0.842,,2.25%,ALLY,02005N10
005072,14558,2017-12-31,2018-09-30,2018-12-31,10.192,1.188,14.326,7.681,7.760,8.551,8.519,0.916,2.311,0.202,0.113,0.451,0.340,0.451,0.163,0.280,0.027,0.087,0.051,0.386,0.087,0.062,0.087,,,0.027,0.275,0.725,1.132,0.725,0.052,0.034,0.032,,,0.319,11.795,0.359,,0.222,,,0.027,-0.037,17.241,2.641,0.923,0.920,11.909,1.631,1.901,,,,,22.711,0.060,0.082,0.061,0.213,0.774,,0.000,0.013,0.111,-0.017,0.715,,2.65%,ALLY,02005N10
005072,14558,2017-12-31,2018-09-30,2019-01-31,11.489,1.188,14.326,8.834,8.925,9.834,9.797,1.033,2.605,0.202,0.113,0.451,0.340,0.451,0.163,0.280,0.027,0.087,0.051,0.386,0.087,0.062,0.087,,,0.027,0.275,0.725,1.132,0.725,0.052,0.034,0.032,,,0.319,11.795,0.359,,0.222,,,0.027,-0.037,17.241,2.641,0.923,0.920,11.909,1.631,1.901,,,,,22.711,0.060,0.082,0.061,0.213,0.774,,0.000,0.013,0.111,-0.017,0.806,,2.61%,ALLY,02005N10
005072,14558,2018-12-31,2018-12-31,2019-02-28,10.648,1.448,13.770,9.121,9.183,9.183,9.183,1.047,2.628,0.192,0.121,0.442,0.334,0.442,0.156,0.279,0.027,0.094,0.051,0.221,0.094,0.068,0.094,,,0.026,0.274,0.726,1.117,0.726,0.056,0.035,0.035,,,0.303,11.776,0.350,,0.213,,,0.025,0.106,18.439,2.651,0.926,0.924,12.481,1.664,1.829,,,,,27.578,0.060,0.083,0.060,0.215,0.785,,0.000,0.017,0.111,-0.017,0.821,,2.51%,ALLY,02005N10
005072,14558,2018-12-31,2018-12-31,2019-03-31,10.763,1.448,13.770,9.256,9.319,9.319,9.319,1.058,2.657,0.192,0.121,0.442,0.334,0.442,0.156,0.279,0.027,0.094,0.051,0.221,0.094,0.068,0.094,,,0.026,0.274,0.726,1.117,0.726,0.056,0.035,0.035,,,0.303,11.776,0.350,,0.213,,,0.025,0.106,18.439,2.651,0.926,0.924,12.481,1.664,1.829,,,,,27.578,0.060,0.083,0.060,0.215,0.785,,0.000,0.017,0.111,-0.017,0.830,,2.47%,ALLY,02005N10
005072,14558,2018-12-31,2018-12-31,2019-04-30,11.594,1.448,13.770,10.003,10.071,10.071,10.071,1.140,2.862,0.192,0.121,0.442,0.334,0.442,0.156,0.279,0.027,0.094,0.051,0.221,0.094,0.068,0.094,,,0.026,0.274,0.726,1.117,0.726,0.056,0.035,0.035,,,0.303,11.776,0.350,,0.213,,,0.025,0.106,18.439,2.651,0.926,0.924,12.481,1.664,1.829,,,,,27.578,0.060,0.083,0.060,0.215,0.785,,0.000,0.017,0.111,-0.017,0.894,,2.29%,ALLY,02005N10
005072,14558,2018-12-31,2019-03-31,2019-05-31,11.439,1.247,13.229,8.670,8.748,8.748,8.722,1.057,2.774,0.183,0.128,0.438,0.337,0.438,0.164,0.274,0.027,0.105,0.054,0.221,0.105,0.068,0.105,,,0.027,0.276,0.724,1.085,0.724,0.055,0.037,0.032,,,0.298,11.002,0.332,,0.215,,,0.025,0.146,17.893,2.627,0.924,0.922,12.225,1.721,1.903,,,,,20.767,0.062,0.085,0.058,0.225,0.816,,0.000,0.017,0.111,-0.016,0.837,,2.36%,ALLY,02005N10
005072,14558,2018-12-31,2019-03-31,2019-06-30,12.278,1.247,13.229,9.306,9.391,9.391,9.363,1.134,2.977,0.183,0.128,0.438,0.337,0.438,0.164,0.274,0.027,0.105,0.054,0.221,0.105,0.068,0.105,,,0.027,0.276,0.724,1.085,0.724,0.055,0.037,0.032,,,0.298,11.002,0.332,,0.215,,,0.025,0.146,17.893,2.627,0.924,0.922,12.225,1.721,1.903,,,,,20.767,0.062,0.085,0.058,0.225,0.816,,0.000,0.017,0.111,-0.016,0.898,,2.19%,ALLY,02005N10
005072,14558,2018-12-31,2019-03-31,2019-07-31,12.895,1.247,13.229,9.883,9.973,9.973,9.943,1.191,3.127,0.183,0.128,0.438,0.337,0.438,0.164,0.274,0.027,0.105,0.054,0.221,0.105,0.068,0.105,,,0.027,0.276,0.724,1.085,0.724,0.055,0.037,0.032,,,0.298,11.002,0.332,,0.215,,,0.025,0.146,17.893,2.627,0.924,0.922,12.225,1.721,1.903,,,,,20.767,0.062,0.085,0.058,0.225,0.816,,0.000,0.017,0.111,-0.016,0.944,,2.07%,ALLY,02005N10
005072,14558,2018-12-31,2019-06-30,2019-08-31,11.694,1.176,12.799,9.009,9.061,7.917,7.937,1.099,3.071,0.164,0.146,0.425,0.329,0.425,0.163,0.283,0.027,0.122,0.056,0.221,0.122,0.073,0.122,,,0.027,0.292,0.708,1.071,0.708,0.058,0.038,0.031,,,0.279,10.510,0.339,,0.200,,,0.025,0.154,18.095,2.419,0.924,0.922,12.106,1.857,1.934,,,,,22.855,0.063,0.087,0.058,0.240,0.820,,0.000,0.017,0.111,-0.013,0.855,,2.17%,ALLY,02005N10
005072,14558,2018-12-31,2019-06-30,2019-09-30,12.369,1.176,12.799,9.529,9.584,8.374,8.395,1.162,3.249,0.164,0.146,0.425,0.329,0.425,0.163,0.283,0.027,0.122,0.056,0.221,0.122,0.073,0.122,,,0.027,0.292,0.708,1.071,0.708,0.058,0.038,0.031,,,0.279,10.510,0.339,,0.200,,,0.025,0.154,18.095,2.419,0.924,0.922,12.106,1.857,1.934,,,,,22.855,0.063,0.087,0.058,0.240,0.820,,0.000,0.017,0.111,-0.013,0.904,,2.05%,ALLY,02005N10
005072,14558,2018-12-31,2019-06-30,2019-10-31,11.224,1.176,12.799,8.802,8.853,7.735,7.754,1.055,2.948,0.164,0.146,0.425,0.329,0.425,0.163,0.283,0.027,0.122,0.056,0.221,0.122,0.073,0.122,,,0.027,0.292,0.708,1.071,0.708,0.058,0.038,0.031,,,0.279,10.510,0.339,,0.200,,,0.025,0.154,18.095,2.419,0.924,0.922,12.106,1.857,1.934,,,,,22.855,0.063,0.087,0.058,0.240,0.820,,0.000,0.017,0.111,-0.013,0.821,,2.22%,ALLY,02005N10
005072,14558,2018-12-31,2019-09-30,2019-11-30,11.149,1.136,12.396,8.919,8.969,7.862,7.862,1.066,3.072,0.165,0.144,0.413,0.319,0.413,0.163,0.276,0.026,0.120,0.057,0.221,0.120,0.074,0.120,,,0.026,0.314,0.686,1.057,0.686,0.060,0.039,0.030,,,0.260,9.993,0.351,,0.183,,,0.025,0.072,18.119,2.183,0.923,0.920,11.935,1.894,1.988,,,,,15.705,0.063,0.088,0.063,0.256,0.814,,0.000,0.017,0.111,-0.013,0.837,,2.14%,ALLY,02005N10
005072,14558,2018-12-31,2019-09-30,2019-12-31,10.701,1.136,12.396,8.560,8.608,7.546,7.546,1.024,2.949,0.165,0.144,0.413,0.319,0.413,0.163,0.276,0.026,0.120,0.057,0.221,0.120,0.074,0.120,,,0.026,0.314,0.686,1.057,0.686,0.060,0.039,0.030,,,0.260,9.993,0.351,,0.183,,,0.025,0.072,18.119,2.183,0.923,0.920,11.935,1.894,1.988,,,,,15.705,0.063,0.088,0.063,0.256,0.814,,0.000,0.017,0.111,-0.013,0.804,,2.23%,ALLY,02005N10
005072,14558,2018-12-31,2019-09-30,2020-01-31,11.046,1.136,12.396,8.972,9.023,7.909,7.909,1.057,3.044,0.165,0.144,0.413,0.319,0.413,0.163,0.276,0.026,0.120,0.057,0.221,0.120,0.074,0.120,,,0.026,0.314,0.686,1.057,0.686,0.060,0.039,0.030,,,0.260,9.993,0.351,,0.183,,,0.025,0.072,18.119,2.183,0.923,0.920,11.935,1.894,1.988,,,,,15.705,0.063,0.088,0.063,0.256,0.814,,0.000,0.017,0.111,-0.013,0.830,,2.37%,ALLY,02005N10
005072,14558,2019-12-31,2019-12-31,2020-02-29,7.945,1.266,10.892,6.478,6.529,5.763,5.776,0.814,2.322,0.159,0.149,0.407,0.312,0.407,0.170,0.283,0.026,0.124,0.059,0.125,0.124,0.071,0.124,,,0.026,0.366,0.634,1.008,0.634,0.057,0.036,0.028,,,0.220,8.458,0.371,,0.150,,,0.024,0.007,17.176,1.726,0.920,0.918,11.531,2.009,2.117,,,,,29.051,0.064,0.090,0.059,0.293,0.802,,0.000,0.016,0.106,-0.013,0.649,0.207,3.03%,ALLY,02005N10
005072,14558,2019-12-31,2019-12-31,2020-03-31,4.564,1.266,10.892,3.729,3.758,3.317,3.325,0.468,1.334,0.159,0.149,0.407,0.312,0.407,0.170,0.283,0.026,0.124,0.059,0.125,0.124,0.071,0.124,,,0.026,0.366,0.634,1.008,0.634,0.057,0.036,0.028,,,0.220,8.458,0.371,,0.150,,,0.024,0.007,17.176,1.726,0.920,0.918,11.531,2.009,2.117,,,,,29.051,0.064,0.090,0.059,0.293,0.802,,0.000,0.016,0.106,-0.013,0.373,0.119,5.27%,ALLY,02005N10
005072,14558,2019-12-31,2019-12-31,2020-04-30,5.167,1.266,10.892,4.235,4.268,3.768,3.776,0.529,1.510,0.159,0.149,0.407,0.312,0.407,0.170,0.283,0.026,0.124,0.059,0.125,0.124,0.071,0.124,,,0.026,0.366,0.634,1.008,0.634,0.057,0.036,0.028,,,0.220,8.458,0.371,,0.150,,,0.024,0.007,17.176,1.726,0.920,0.918,11.531,2.009,2.117,,,,,29.051,0.064,0.090,0.059,0.293,0.802,,0.000,0.016,0.106,-0.013,0.422,0.136,4.64%,ALLY,02005N10
005072,14558,2019-12-31,2020-03-31,2020-05-31,5.753,2.513,13.935,8.344,8.425,6.786,6.786,0.577,1.720,0.268,0.091,0.330,0.232,0.330,0.095,0.230,0.021,0.072,0.046,0.125,0.072,0.063,0.072,,,0.021,0.355,0.645,1.040,0.645,0.062,0.039,0.031,,,0.229,11.136,0.380,,0.154,,,0.024,-0.155,17.493,1.813,0.922,0.920,11.788,1.639,1.630,,,,,18.113,0.062,0.088,0.064,0.283,0.796,,0.000,0.016,0.106,-0.015,0.481,0.715,4.36%,ALLY,02005N10
005072,14558,2019-12-31,2020-03-31,2020-06-30,6.541,2.513,13.935,9.488,9.580,7.716,7.716,0.656,1.956,0.268,0.091,0.330,0.232,0.330,0.095,0.230,0.021,0.072,0.046,0.125,0.072,0.063,0.072,,,0.021,0.355,0.645,1.040,0.645,0.062,0.039,0.031,,,0.229,11.136,0.380,,0.154,,,0.024,-0.155,17.493,1.813,0.922,0.920,11.788,1.639,1.630,,,,,18.113,0.062,0.088,0.064,0.283,0.796,,0.000,0.016,0.106,-0.015,0.547,0.813,3.83%,ALLY,02005N10
